2016-12-23 16:42:15.058 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-23 16:42:15.233 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-23 16:42:15.234 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-23 16:42:15.235 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-23 16:42:15.249 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		hibernate.c3p0.timeout: 500
		hibernate.c3p0.testConnectionOnCheckout: true
		hibernate.connection.autoReconnect: true
		javax.persistence.jdbc.user: postgres
		hibernate.c3p0.max_statements: 50
		connection.provider_class: org.hibernate.connection.C3P0ConnectionProvider
		hibernate.c3p0.max_size: 20
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.c3p0.idle_test_period: 2000
		javax.persistence.jdbc.driver: org.postgresql.Driver
		hibernate.c3p0.min_size: 5
		hibernate.show_sql: false
		hibernate.connection.release_mode: auto
		javax.persistence.jdbc.password: 123456
		current_session_context_class: thread]
2016-12-23 16:42:15.262 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-23 16:42:15.267 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-23 16:42:15.283 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-23 16:42:15.284 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-23 16:42:15.401 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-23 16:42:15.402 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-23 16:42:15.431 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-23 16:42:15.469 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-23 16:42:15.495 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#695]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#695]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#696]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#696]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#697]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#697]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#698]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#698]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#699]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#699]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#700]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#700]
2016-12-23 16:42:24.682 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#701]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#701]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#702]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#702]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#703]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#703]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#704]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#704]
2016-12-23 16:42:24.683 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#705]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#705]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#706]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#706]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#707]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#707]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#708]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#708]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#709]
2016-12-23 16:42:24.685 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#709]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#711]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#711]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#712]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#712]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#713]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#713]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#714]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#714]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#715]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#715]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#716]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#716]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#717]
2016-12-23 16:42:24.686 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#717]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#718]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#718]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#719]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#719]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#720]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#720]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#721]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#721]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#722]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#722]
2016-12-23 16:42:24.687 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#723]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#723]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#724]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#724]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#725]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#725]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#726]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#726]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#727]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#727]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#728]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#728]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#729]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#729]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#730]
2016-12-23 16:42:24.688 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#730]
2016-12-23 16:42:24.689 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#731]
2016-12-23 16:42:24.697 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#731]
2016-12-23 16:42:24.697 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#710]
2016-12-23 16:42:24.697 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#710]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#732]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#732]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#733]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#733]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#734]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#734]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#735]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#735]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#736]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#736]
2016-12-23 16:42:24.698 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#737]
2016-12-23 16:42:24.699 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#737]
2016-12-23 16:42:24.700 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#738]
2016-12-23 16:42:24.700 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#738]
2016-12-23 16:42:24.700 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#739]
2016-12-23 16:42:24.701 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#739]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#740]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#740]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#741]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#741]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#742]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#742]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#743]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#743]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#744]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#744]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#745]
2016-12-23 16:42:24.702 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#745]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#52]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#52]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#746]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#746]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#747]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#747]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#748]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#748]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#749]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#749]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#750]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#750]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#751]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#751]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#752]
2016-12-23 16:42:24.703 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#752]
2016-12-23 16:42:24.704 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#753]
2016-12-23 16:42:24.704 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#753]
2016-12-23 16:42:24.704 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#754]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#754]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#755]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#755]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#756]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#756]
2016-12-23 16:42:24.724 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#757]
2016-12-23 16:42:24.725 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#757]
2016-12-23 16:42:24.725 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#758]
2016-12-23 16:42:24.725 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblempresa#758]
2016-12-23 16:42:24.725 [JavaFX Application Thread] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblempresa#759]
