2016-12-23 16:42:15.058 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-23 16:42:15.233 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-23 16:42:15.234 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-23 16:42:15.235 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-23 16:42:15.249 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		hibernate.c3p0.timeout: 500
		hibernate.c3p0.testConnectionOnCheckout: true
		hibernate.connection.autoReconnect: true
		javax.persistence.jdbc.user: postgres
		hibernate.c3p0.max_statements: 50
		connection.provider_class: org.hibernate.connection.C3P0ConnectionProvider
		hibernate.c3p0.max_size: 20
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.c3p0.idle_test_period: 2000
		javax.persistence.jdbc.driver: org.postgresql.Driver
		hibernate.c3p0.min_size: 5
		hibernate.show_sql: false
		hibernate.connection.release_mode: auto
		javax.persistence.jdbc.password: 123456
		current_session_context_class: thread]
2016-12-23 16:42:15.262 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-23 16:42:15.267 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-23 16:42:15.283 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-23 16:42:15.284 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-23 16:42:15.401 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-23 16:42:15.402 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-23 16:42:15.431 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-23 16:42:15.469 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-23 16:42:15.495 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-23 16:42:16.880 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL Native Driver
    version : PostgreSQL 9.4 JDBC4.2 (build 1206)
      major : 9
      minor : 4
2016-12-23 16:42:16.880 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - JDBC version : 4.0
2016-12-23 16:42:16.903 [JavaFX Application Thread] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2016-12-23 16:42:19.606 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2016-12-23 16:42:19.639 [JavaFX Application Thread] INFO  org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2016-12-23 16:42:19.647 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@47bbe2be
2016-12-23 16:42:19.648 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@47bbe2be
2016-12-23 16:42:19.648 [JavaFX Application Thread] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@43b2f3dc
2016-12-23 16:42:19.685 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2016-12-23 16:42:19.686 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2016-12-23 16:42:19.687 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-23 16:42:19.688 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-23 16:42:19.688 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2016-12-23 16:42:19.691 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2016-12-23 16:42:19.692 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2016-12-23 16:42:19.695 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-23 16:42:19.697 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2016-12-23 16:42:19.699 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2016-12-23 16:42:19.700 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2016-12-23 16:42:19.702 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2016-12-23 16:42:19.704 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-23 16:42:19.706 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2016-12-23 16:42:19.774 [JavaFX Application Thread] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2016-12-23 16:42:19.851 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.Tblempresa
2016-12-23 16:42:19.885 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findAll => SELECT t FROM Tblempresa t
2016-12-23 16:42:19.886 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findById => SELECT t FROM Tblempresa t WHERE t.id = :id
2016-12-23 16:42:19.887 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByNombre => SELECT t FROM Tblempresa t WHERE t.nombre = :nombre
2016-12-23 16:42:19.888 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByDireccion => SELECT t FROM Tblempresa t WHERE t.direccion = :direccion
2016-12-23 16:42:19.888 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByTelefono => SELECT t FROM Tblempresa t WHERE t.telefono = :telefono
2016-12-23 16:42:19.889 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByCuentacorriente => SELECT t FROM Tblempresa t WHERE t.cuentacorriente = :cuentacorriente
2016-12-23 16:42:19.889 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByRuc => SELECT t FROM Tblempresa t WHERE t.ruc = :ruc
2016-12-23 16:42:19.907 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-23 16:42:19.920 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Tblempresa
2016-12-23 16:42:19.927 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.Tblempresa on table tblempresa
2016-12-23 16:42:19.982 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=id, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:19.989 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2016-12-23 16:42:19.992 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:id]
2016-12-23 16:42:19.994 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id
2016-12-23 16:42:19.997 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2016-12-23 16:42:20.001 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=cuentacorriente, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.001 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property cuentacorriente with lazy=false
2016-12-23 16:42:20.001 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:cuentacorriente]
2016-12-23 16:42:20.001 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for cuentacorriente
2016-12-23 16:42:20.002 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property cuentacorriente
2016-12-23 16:42:20.002 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=direccion, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.002 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property direccion with lazy=false
2016-12-23 16:42:20.003 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:direccion]
2016-12-23 16:42:20.003 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for direccion
2016-12-23 16:42:20.003 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property direccion
2016-12-23 16:42:20.004 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.004 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2016-12-23 16:42:20.004 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:nombre]
2016-12-23 16:42:20.004 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nombre
2016-12-23 16:42:20.005 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2016-12-23 16:42:20.005 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=ruc, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.006 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ruc with lazy=false
2016-12-23 16:42:20.006 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:ruc]
2016-12-23 16:42:20.006 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for ruc
2016-12-23 16:42:20.007 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ruc
2016-12-23 16:42:20.009 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-23 16:42:20.011 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=tblBasContratosCollection, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.014 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=null, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.028 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=element, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.030 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=tblBasContratosCollection_KEY, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.031 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='tblBasContratosCollection_KEY', referencedColumn='null', mappedBy='null'}
2016-12-23 16:42:20.033 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-23 16:42:20.034 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-23 16:42:20.036 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection
2016-12-23 16:42:20.042 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property tblBasContratosCollection
2016-12-23 16:42:20.043 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=telefono, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.044 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property telefono with lazy=false
2016-12-23 16:42:20.044 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:telefono]
2016-12-23 16:42:20.045 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for telefono
2016-12-23 16:42:20.045 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property telefono
2016-12-23 16:42:20.048 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.TblBasPrecios
2016-12-23 16:42:20.048 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findAll => SELECT t FROM TblBasPrecios t
2016-12-23 16:42:20.049 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findByFechahoraVigencia => SELECT t FROM TblBasPrecios t WHERE t.fechahoraVigencia = :fechahoraVigencia
2016-12-23 16:42:20.049 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findByValorGsPorKg => SELECT t FROM TblBasPrecios t WHERE t.valorGsPorKg = :valorGsPorKg
2016-12-23 16:42:20.050 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-23 16:42:20.051 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TblBasPrecios
2016-12-23 16:42:20.051 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.TblBasPrecios on table tbl_bas_precios
2016-12-23 16:42:20.064 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=fechahora_vigencia, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.065 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fechahoraVigencia with lazy=false
2016-12-23 16:42:20.065 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasPrecios:fechahoraVigencia]
2016-12-23 16:42:20.065 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fechahoraVigencia
2016-12-23 16:42:20.066 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fechahoraVigencia
2016-12-23 16:42:20.066 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_producto', referencedColumn='id', mappedBy=''}
2016-12-23 16:42:20.067 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=idProducto, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.070 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idProducto
2016-12-23 16:42:20.071 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=valor_gs_por_kg, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.072 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property valorGsPorKg with lazy=false
2016-12-23 16:42:20.072 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasPrecios:valorGsPorKg]
2016-12-23 16:42:20.072 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for valorGsPorKg
2016-12-23 16:42:20.072 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property valorGsPorKg
2016-12-23 16:42:20.073 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.TblBasContratos
2016-12-23 16:42:20.073 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findAll => SELECT t FROM TblBasContratos t
2016-12-23 16:42:20.073 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findById => SELECT t FROM TblBasContratos t WHERE t.id = :id
2016-12-23 16:42:20.073 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findByFecha => SELECT t FROM TblBasContratos t WHERE t.fecha = :fecha
2016-12-23 16:42:20.074 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findByPrecioGsPorKg => SELECT t FROM TblBasContratos t WHERE t.precioGsPorKg = :precioGsPorKg
2016-12-23 16:42:20.074 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-23 16:42:20.074 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TblBasContratos
2016-12-23 16:42:20.074 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.TblBasContratos on table tbl_bas_contratos
2016-12-23 16:42:20.077 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=id, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.077 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2016-12-23 16:42:20.077 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:id]
2016-12-23 16:42:20.078 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id
2016-12-23 16:42:20.078 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2016-12-23 16:42:20.078 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=fecha, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.079 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fecha with lazy=false
2016-12-23 16:42:20.079 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:fecha]
2016-12-23 16:42:20.079 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fecha
2016-12-23 16:42:20.079 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fecha
2016-12-23 16:42:20.079 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_empresa', referencedColumn='id', mappedBy=''}
2016-12-23 16:42:20.080 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=idEmpresa, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.080 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idEmpresa
2016-12-23 16:42:20.081 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_producto', referencedColumn='id', mappedBy=''}
2016-12-23 16:42:20.081 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=idProducto, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.082 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idProducto
2016-12-23 16:42:20.083 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=precio_gs_por_kg, insertable=true, updatable=true, unique=false}
2016-12-23 16:42:20.083 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property precioGsPorKg with lazy=false
2016-12-23 16:42:20.083 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:precioGsPorKg]
2016-12-23 16:42:20.084 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for precioGsPorKg
2016-12-23 16:42:20.084 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property precioGsPorKg
2016-12-23 16:42:20.085 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.Tblproductos
2016-12-23 16:42:20.085 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblproductos.findAll => SELECT t FROM Tblproductos t
2016-12-23 16:42:20.086 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblproductos.findById => SELECT t FROM Tblproductos t WHERE t.id = :id
